Sentence	Label
De hecho, este apestoso huele a un lanzamiento directo a video.	0
Evitar a toda costa!	0
Star Trek V La última frontera es la peor de la serie.	0
La actuación de todos los involucrados y que incluye a aquellos como Shatner y Nimoy es mala y desvaída y hace que parezcan tan viejos como se ven en la vida real, los efectos especiales son pegajosos como cuando Spock tiene que rescatar a Kirk en un jet pack cuando cae bajando de una montaña.	0
Los intentos de humor fueron lamentables y la historia es tan horrible que no hay que pensar en lo que básicamente involucra a un vulcano robando el Enterprise para encontrar a Dios (en serio) Simplemente no me importó nada de esta película y, por no mencionar que Uhura sí una danza del vientre para distraer a los guardias varones.	0
El único lugar bueno para esta película es en la basura.	0
El peor de la serie.	0
Edición: La edición de esta película fue fenomenal en mi opinión.	1
Cuando una canción podía explicar mejor las emociones de los sujetos, como cuando la desafortunada vida de Jay Adams era un tema de conversación, se tocaba la canción Old Man de Neil Young, que evoca muchas emociones.	1
Cinematografía: la película fue filmada de una manera interesante.	1
Por supuesto, las imágenes de los años 70 fueron granuladas, pero eso solo mejoró la película.	1
Esta película ofrece muchas delicias y sorpresas.	1
Cuando Achille y Philippa cantan bellamente un dúo de &quot;Don Giovanni&quot; que describe perfectamente su situación en la película, aprecian las capas sutiles de esta excelente película.	1
La historia se desarrolla en Jutlandia del siglo XVIII y el uso de música de época tocada en instrumentos de época es solo un toque más.	1
Compartes la exquisita alegría del general Loewenhielm al participar de Cailles en Sarcophage aunque solo estés viendo una película, pero deseas una pequeña muestra para saborear.	1
Pero esta película discreta deja una impresión duradera.	1
La calidez que genera contrasta con su austero telón de fondo.	1
Saldrás del teatro con ganas de salir a bailar bajo las estrellas.	1
La actuación, como es de esperar de este elenco, es de primera categoría.	1
Los personajes se desarrollan sorprendentemente bien, particularmente Grimes y Blake, y todos los actores entregan sus líneas marcadamente escritas con la cantidad justa de lengua inexpresiva en la mejilla para que el diálogo sea hilarante y realista.	1
Angus Scrimm también presenta una buena actuación en un papel algo breve pero memorable como el anatomista suavemente amenazador y violinista Doctor Quinn.	1
Conclusión: me encantó.	1
Hace mucho tiempo que no me entretiene una película.	1
Me cuesta encontrar algo malo que decir al respecto.	1
Recuerda mis palabras, esta es una de esas películas de culto como Evil Dead 2 o Phantasm que la gente aún descubrirá y se enamorará de 20, 30, 40 años más adelante.	1
Es bastante sorprendente que esta maravillosa película se haya hecho en 1949, ya que Hollywood generalmente tenía sus cabezas colectivas en la arena sobre cuestiones de blanco y negro en ese momento.	1
La película merece grandes elogios por tomar esta posición, por tener una actuación excepcional de su elenco en su mayoría menos conocido y por el guión súper inteligente que no insulta a la audiencia o toma la salida fácil cuando se trata del racismo blanco.	1
Además, con un presupuesto bastante modesto y un tiempo de ejecución rápido, ¡hace un trabajo increíble!	1
Juano Hernández (un actor excepcional que interpretó papeles secundarios en muchas películas de la época) es un orgulloso hombre negro acusado de asesinar a un hombre blanco en el sur.	1
Trumbull en I LOVE LUCY).	1
Véalo con sus hijos si tiene la oportunidad: abrirá un diálogo sorprendente sobre cuán lejos han llegado las relaciones raciales en los últimos 50 años.	1
Mira las dos películas si puedes.	1
Fue ese año, sin embargo, lo que nos recordó que Huston todavía estaba en la cima de su juego como lo demuestra su fiel adaptación de la aclamada novela de James Joyce &quot;The Dead&quot;.	1
Sentimientos, pensamientos ... La incomodidad de Gabriel durante el baile ... todos estos intangibles cobran vida y entran en el alcance del espectador en la representación de Huston.	1
Muy decepcionado y se preguntó cómo podría ser en la lista de Oscar.	0
Es muy lento.	0
Muchos agujeros en la trama: no hay nada acerca de cómo se convirtió en el emperador; nada sobre dónde pasó 20 años entre su infancia y su edad madura.	0
) No pierdas tu tiempo.	0
End of Days es una de las peores películas de acción de gran presupuesto que he visto.	0
Seguramente no sabe cómo hacer una película de acción coherente del guionista de Air Force One, que solo estaba obligado a escribir el guión solo por una gran suma de dinero.	0
Esta fue una de las peores películas que he visto.	0
Todavía estoy tratando de superar lo malo que fue.	0
Esta película es posiblemente una de las obras de terror más creativas de la historia.	1
Tiene todo lo que pueda desear: suspenso, drama, comedia, tramas secundarias confusas, nativos americanos, comer el cerebro ... Si está buscando el final de todas las películas, no busque más.	1
&quot;Con excelentes efectos de sonido e impresionantes efectos especiales, no puedo recomendar esta película lo suficiente.	1
Llámame loco, pero creo que esta es una de las mejores películas de la historia.	1
Grandes personajes actores Telly Savalas y Peter Boyle.	1
1 hora 54 minutos de tedio puro, melodrama y actuación horrible, un lío de guión y una sensación de hundimiento de BUEN SEÑOR, ¿QUÉ ESTÁN PENSANDO?	0
Muchos agujeros en el guión.	0
Es como una mala película de televisión de dos horas.	0
Ahora imagine que cada una de esas decisiones se hizo mal.	0
El diálogo es atroz.	0
La actuación es más que abismal.	0
Todo apesta.	0
El problema es que la escritura y la dirección hacen imposible establecer aquellas cosas que hacen que una película se pueda ver, como el personaje, la historia, el tema, etc.	0
Peor aún, hay una subtrama increíblemente débil que sigue a una pequeña banda de mansonitas de los últimos días mientras persiguen a un periodista que está trabajando en una historia en el aniversario de los asesinatos.	0
Es tonto y sin sentido, y una completa pérdida de tiempo.	0
En resumen, no te molestes con esta película.	0
No lo estropearé, pero el final es bastante sorprendente.	1
La mejor escena de la película está al final, pero no la estropearé.	1
Si alguna vez hubo una indicación de la habilidad de un escritor y un director para fusionar dos temperamentos altamente volátiles en una unión perfecta de creatividad, ¡entonces esto es todo!	1
El resultado es un logro poderoso, hecho más oportuno ahora quizás debido a la fascinante fascinación de nuestra cultura con la celebridad, y sus interpretaciones distorsionadas de la fama.	1
Una película que no se olvida fácilmente.	1
Pero Kevin Spacey es un excelente tsunami verbal como Buddy Ackerman, y totalmente creíble porque es un gran actor.	1
El guión de la sutil comedia no tiene comparación con ninguna película de los últimos años.	1
Los personajes son interesantes, incluso si son un poco predecibles.	1
Muy recomendable para todas las edades, aunque el conjunto más joven probablemente no apreciará algunas de las referencias más sutiles, ¡sin duda apreciarán una escena de galera en particular!	1
¡Gran pelicula!	1
También la historia y la actuación eran débiles.	0
Alrededor de las 4 p. M. Lo compré, alrededor de las 8 p. M. Comencé a mirar, alrededor de las 8:15 p.	0
De cualquier manera, apesta.	0
El guión es terriblemente estúpido.	0
La historia comienza demasiado rápido sin absolutamente ningún suspenso o acumulación en lo más mínimo.	0
Todo lo que dice el Capitán Howdy es ridículo o simplemente estúpido.	0
¿Qué clase de mierda es esa?	0
Luego, están los agujeros de la trama.	0
¡Podrías conducir un camión en estos agujeros!	0
Linda Cardellini es lo único bueno en esta película.	1
Ella está lista y sorprendente.	1
Dee Snider simplemente apesta.	0
No puede actuar (uno de los villanos menos terroríficos que he visto), no puede escribir (¿escribió esta maldita película mientras dormía?	0
Estaba aburrida durante toda la maldita cosa.	0
La actuación apesta, la música apesta, el guión apesta, el ritmo apesta, el FX especial apesta, la dirección apesta ... básicamente, esta película apesta.	0
Esta película intenta ser una película de suspenso / horror seria y sofisticada y falla miserablemente.	0
Esta es probablemente una de las películas menos efectivas y completamente poco originales que he visto en toda mi vida.	0
Una pieza de basura cinemática capturada en celuloide.	0
Evitar a toda costa.	0
De todos modos, esta película apesta, no es divertido, y Fulci debería haberse quedado con giallo y películas de zombis sobrenaturales.	0
Evita esta película a toda costa.	0
No sé qué pasó en la quinta temporada, qué desastre.	0
El único hilo consistente que mantuvo unida a la serie fueron las increíbles actuaciones de Leni Parker y Anita LaSelva como las dos Taelons en un tranquilo conflicto idealógico.	0
Ahora esta es una película que realmente no me gusta.	0
Es una de las películas de terror más aburridas de los años 90, principalmente porque comienza lentamente y se centra en una atmósfera aburrida.	0
Las marionetas se ven realmente cursi, no en el buen sentido como en las películas de Puppet Master 80.	0
La historia es patética, no interesante y NUNCA explica realmente los orígenes siniestros de los títeres.	0
No hay escenas de muerte como en películas anteriores y las f / x son terribles.	0
Me sentí dormido la primera vez que lo vi, por lo que puedo recomendarlo para los insomnes.	0
El hecho es que esta película es una historia maravillosa y conmovedora sobre dos personas persiguiendo sus sueños.	1
La mejor parte de &quot;Nurse Betty&quot; es su imprevisibilidad.	1
El director Neil LaBute usa la violencia brutal para separar los sueños de la realidad, y junto con el drama conmovedor y la comedia hilarante, nunca se sabe lo que sucederá después.	1
De lo contrario, ni siquiera pierdas tu tiempo en esto.	0
Este simplemente no puede crear ningún suspenso real.	0
En cuanto al asesino, no esperes nada original o incluso remotamente aterrador.	0
Sin embargo, hay una actuación bastante buena (al menos, para este tipo de película).	1
Lo siento mucho, pero realmente no puedo recomendarlo a nadie.	0
Una de las películas más aburridas e inútiles que he visto.	0
La línea de trama secundaria es incomprensible y su relación con la línea de trama primaria es desconcertante.	0
Lo odié.	0
Esta es una de las peores películas de Sandra Bullock desde Speed 2, pero no está tan mal.	0
No entiendo cómo esta basura llegó a los estantes de la tienda de películas, ¡ni siquiera es una película real!	0
Dudo mucho que a alguien le guste esta basura.	0
Esto no es hacer películas.	0
La actuación es como ver marionetas de madera moviéndose y leyendo un libro, así de malo es.	0
Así que estoy aquí para advertirte: NO ALQUILES ESTA PELÍCULA, ¡es lo más tonto que nunca has visto!	0
Vi este cortometraje en HBO el otro día y me encantó.	1
No me di cuenta de lo maravilloso que es realmente el corto hasta las dos últimas escenas.	1
Excelente cortometraje.	1
Con suerte, el director James Cox puede convertir el cortometraje en un largometraje con el mismo elenco, o conquistarnos con una película completamente nueva.	1
Estoy de acuerdo con Jessica, esta película es bastante mala.	0
Los personajes son unidimensionales, incluso los buenos y especialmente los malos.	0
La historia es totalmente predecible.	0
No mucho diálogo, ni mucha música, toda la película fue filmada de manera tan elaborada y estética como una escultura.	1
He visto telenovelas más inteligentes que esta película.	0
Malos personajes, mala historia y mala actuación.	0
Realmente terrible.	0
No es fácil de ver.	0
Divertido, inteligente, moderno, ¡como la película anterior de Pray, Hype!	1
Hacía mucho tiempo que no veía a un actor tan carismático en la pantalla.	1
Paolo Sorrentino ha escrito una historia maravillosa sobre la soledad y Tony ha construido uno de los personajes más inolvidables vistos en películas en los últimos años.	1
La película no es completamente perfecta, pero &#39;Titta Di Girolamo&#39; se quedará con usted durante mucho tiempo después de la visión de la película.	1
Califico esta película 9/10.	1
No sé si este fue el debut como director de Emilio Estévez, pero el ritmo, la interacción y el desarrollo de los personajes, así como un trabajo inteligente de cámara que rodea al personaje que interpreta Estevez, sugieren un ojo natural.	1
La interacción entre Martin y Emilio contiene la misma química maravillosa que vimos en Wall Street con Martin y Charlie.	1
Kathy Bates es maravillosa en sus personajes, sutil desesperación y escapismo; una variación de su personaje en &quot;At Play In The Fields Of The Lord&quot;.	1
Para los lectores que ya han visto una de las películas de Miyazaki: todavía está en plena forma e hizo otra experiencia valiosa.	1
Nunca condesciende, todos los personajes tienen buenos corazones genuinos y problemas creíbles.	1
Los dos personajes principales pueden ser dos de los niños más creíbles que vi en la pantalla.	1
Son tan fáciles de amar, pero aún más fáciles de identificar.	1
Esta película es genial, especialmente si te gustan las artes visuales.	1
El paisaje que las dos hijas pintan y fotografían es hermoso.	1
La historia también es divertida y conmovedora a veces.	1
A las personas que les gustan las películas europeas y las &quot;películas de arte&quot; les gustará esta película.	1
Esta es realmente una película de arte, en realidad tiene mucho arte.	1
Ve a alquilarlo.	1
Sin embargo, después de ver finalmente esta película, me di cuenta de que no solo había tenido una mente cerrada con respecto al brillo que representa, sino que también me encontraba viéndolo una y otra vez.	1
Es la única película que nunca deja de interesarme, simplemente porque me mantiene alerta, mientras trato de descifrar sus significados.	1
Brillo de hecho.	1
Pero si le gustaron las películas como The Matrix (y mejor aún, sus secuelas), creo que apreciará la experiencia alucinante y alucinante que esta película le brindará.	1
Piensa en la película como un sueño.	1
Simplemente hermoso.	1
Tanto Rickman como Stowe desempeñan sus papeles hasta el fondo en esta historia de un escritor de libros para niños que, ¿tal vez? Ha escrito un tratado subversivo.	1
Es una representación gloriosamente divertida, trepidante y bastante precisa de la noche de un raver.	1
Presenta una representación idílica pero seria de los altibajos de las vidas de los personajes.	1
Haga lo que haga, evite &quot;Groove&quot;, ya que es la antítesis de todo lo bueno del tráfico humano.	0
Es una lástima que todos los demás involucrados no compartieran el nivel de dedicación de Crowe a la calidad, ya que si lo hicieran, tendríamos una película mucho mejor en nuestras manos que este desastre por debajo del par.	0
La película parecía un poco lenta al principio.	0
Pero aceleró y fue directo al grano.	1
Mostró exactamente cómo el gobierno y el científico abogaron por la humanidad y las razones del &quot;dispositivo&quot;.	1
Me gustó mucho.	1
Lo he recomendado a mis amigos.	1
Estaba particularmente satisfecho con la capacidad de actuación de Dwight Schultz.	1
Ambos actores realmente entienden y se convierten en su personaje particular, ofreciendo una actuación convincente y sincera.	1
Su química en pantalla, crítica para toda la película, es genuina.	1
El diálogo de la película es natural, real para la vida.	1
El escritor Gorman Bechard, sin duda, hizo su tarea porque todas las referencias son apropiadas para la industria y la edad de los personajes.	1
La increíble banda sonora realmente captura la esencia de la película.	1
Cada pista tiene sentimientos, contribuyendo realmente a las escenas y personajes.	1
Definitivamente vale la pena verlo ... es el tipo de película que invita a la reflexión que te obliga a cuestionar tu propio umbral de soledad.	1
La última y octava película de Hayao Miyazaki para Studio Ghibili, &quot;Gake No Ue No Ponyo&quot; (Ponyo en el acantilado junto al mar) es una mirada maravillosamente divertida e imaginativa de la infancia.	1
En un momento en que parece que la animación cinematográfica ha estado dominada por las obras maestras de CGI de Disney / Pixar, es refrescante y reconfortante saber que Miyazaki todavía se basa en la animación tradicional dibujada a mano para contar sus historias encantadoras y encantadoras.	1
No se puede decir lo suficiente de la notable animación de esta película.	1
El estilo artístico tiene la apariencia de dibujos a lápiz / lápiz y es maravillosamente colorido y fantasioso.	1
Si actúas en una película así, ¡deberías estar contento de que te alejarás lo más posible de la tierra!	0
Este quiere navegar en la pequeña ola de películas espaciales en 1998 (Deep Impact y Armageddon), y este falla en todas partes.	0
Si al final no te has atragantado con tu propio vómito (por todo el drama barato y el diálogo inútil), debes haberte aburrido hasta la muerte con esta pérdida de tiempo.	0
Aún así, compensa todo esto con un súper final que representa una gran embarcación marina que es sacada por la poderosa helada.	1
Solo considere la excelente historia, la actuación sólida y el aspecto de la película como bonos adicionales.	1
En cambio, tuvimos un aburrido festival sobre un niño quejumbroso y malcriado que cuida niños.	0
Luego lo volví a ver hace dos domingos (20 de marzo de 2005) y comencé a disfrutarlo realmente y esta vez grabé todo.	1
Es una película de televisión muy bien actuada y hecha.	1
¡Judith Light es una de mis actrices favoritas y creo que hace un excelente trabajo en esta película!	1
Lo sigo mirando una y otra vez.	1
Es una película triste, pero muy buena.	1
Si no has visto esta película, ¡definitivamente te la recomiendo!	1
Ella es tan encantadora como siempre, esta chica!	1
Aún así, es bastante interesante y entretenido seguirlo.	1
;) Recomiende con confianza!	1
Esta película está bien equilibrada con comedia y drama y disfruté muchísimo.	1
Fue un disturbio ver a Hugo Weaving interpretar a un vendedor de bienes raíces gay obsesionado con el sexo que usa las casas de sus clientes para sus citas con el en llamas Darren (Tom Hollander).	1
:) De todos modos, la trama fluyó sin problemas y las escenas de unión masculina fueron un puntazo.	1
La secuencia de apertura de esta gema es un clásico, y los juegos de gato y ratón que siguen son una delicia para ver.	1
Los fanáticos del género estarán en el cielo.	1
Lange se había convertido en una gran actriz.	1
Parecía una historia maravillosa.	1
Nunca salí de una película más rápido.	0
¡Me aburrí de ver a Jessice Lange quitarse la ropa!	0
Desafortunadamente, cualquier virtud en el trabajo de producción de esta película se perdió en un guión lamentable.	0
En una palabra, es vergonzoso.	0
Excepcionalmente malo!	0
En general, es un insulto a la inteligencia y una gran pérdida de dinero.	0
Guau ... Me encantó este lugar.	1
La corteza no es buena.	0
No es sabroso y la textura era desagradable.	0
Pasé por el feriado bancario de finales de mayo por recomendación de Rick Steve y me encantó.	1
La selección en el menú era genial, al igual que los precios.	1
Ahora me estoy enojando y quiero mi maldita pho.	0
Honeslty no sabía TAN fresco.)	0
Las papas eran como el caucho y se notaba que se habían preparado con anticipación para mantenerlas debajo de un calentador.	0
Las patatas fritas también eran geniales.	1
Un gran toque.	1
El servicio fue muy rápido.	1
No volvería	0
Al cajero no le importó lo que tenía que decir, pero terminó siendo demasiado caro.	0
Probé el ravoli de Cape Cod, pollo, con arándanos ... mmmm!	1
Estaba disgustado porque estaba bastante seguro de que era cabello humano.	0
Me sorprendió porque no hay señales que indiquen solo efectivo.	0
Muy recomendable.	1
La camarera era un poco lenta en el servicio.	0
Este lugar no vale la pena, y mucho menos Las Vegas.	0
no me gustó en absoluto.	0
El Burrittos Blah!	0
La comida, increíble.	1
El servicio también es lindo.	1
Me podría importar menos ... El interior es simplemente hermoso.	1
Entonces se presentaron.	1
Así es ... el pastel de terciopelo rojo ... ohhh esto es tan bueno.	1
- Nunca trajeron una ensalada que pedimos.	0
Este hoyo en la pared tiene excelentes tacos callejeros mexicanos y un personal amable.	1
Tomó una hora para conseguir nuestra comida, solo 4 mesas en el restaurante, mi comida era Luke tibia, Nuestro servidor estaba corriendo como si estuviera totalmente abrumado.	0
Lo peor fue el sashimi de salmón.	0
También hay combos como una hamburguesa, papas fritas y cerveza para 23, que es un trato decente.	1
¡Esto fue como el golpe final!	0
Encontré este lugar por accidente y no podría estar más feliz.	1
Parece un buen lugar rápido para tomar un bocado de comida familiar de pub, pero hazte un favor y busca en otro lado.	0
En general, me gusta mucho este lugar.	1
La única cualidad redentora del restaurante es que era muy económico.	1
Amplias raciones y buenos precios.	1
Mal servicio, el camarero me hizo sentir como si fuera estúpido cada vez que vino a la mesa.	0
¡Mi primera visita a Hiro fue una delicia!	1
El servicio apesta.	0
Los camarones tiernos y húmedos.	1
No hay un acuerdo lo suficientemente bueno que me arrastre a ese establecimiento nuevamente.	0
Es difícil juzgar si estos lados eran buenos porque nos asqueó la espuma de poliestireno derretida y no queríamos comerla por miedo a enfermarnos.	0
En una nota positiva, nuestro servidor fue muy atento y proporcionó un gran servicio.	1
Discos congelados de asco, con algunas de las peores personas detrás del registro.	0
Lo único que me gustó fue la sección de costillas y postres.	1
Es una pena que la comida sea tan genérica.	0
La hamburguesa es buena carne, cocinada a la perfección.	1
¡Si quieres un sándwich, ve a cualquier estación de bomberos!	1
Mi ensalada griega con el aderezo griego era muy sabrosa, y la pita y hummus era muy refrescante.	1
Pedimos el pato raro y era rosado y tierno por dentro con un bonito char en el exterior.	1
Vino corriendo detrás de nosotros cuando se dio cuenta de que mi esposo había dejado sus gafas de sol sobre la mesa.	1
Su chow mein es tan bueno!	1
Tienen actitudes horribles hacia los clientes y hablan con cada uno cuando los clientes no disfrutan de su comida.	0
¡La porción era enorme!	1
Me encantó ... servidores amables, buena comida, menú maravilloso e imaginativo.	1
El Heart Attack Grill en el centro de Las Vegas es una excusa absolutamente plana para un restaurante.	0
No hay mucho marisco y como 5 cadenas de pasta en el fondo.	0
La ensalada tenía la cantidad justa de salsa para no sobrecargar la vieira, que estaba perfectamente preparada.	1
El plátano desgarrado no solo estaba desgarrado, sino que estaba petrificado e insípido.	0
Al menos piensa en rellenar mi agua antes de que me esfuerce por saludarte durante 10 minutos.	0
¡Este lugar recibe estrellas por sus APERITIVOS!	1
Los cócteles son todos hechos a mano y deliciosos.	1
Definitivamente regresaríamos aquí de nuevo.	1
Estamos muy contentos de haber encontrado este lugar.	1
Buena comida y servicio, grandes porciones y dan un descuento militar.	1
Siempre un buen momento en Dos Gringos!	1
Actualización ... regresó por segunda vez y todavía fue igual de increíble	1
Conseguimos la comida y aparentemente nunca han oído hablar de la sal y la masa del pescado era masticable.	0
Una excelente manera de terminar un gran.	1
El acuerdo incluía 5 degustaciones y 2 bebidas, y Jeff fue más allá de lo que esperábamos.	1
- Muy, muy buen arroz, todo el tiempo.	1
El servicio fue meh.	0
Le tomó más de 30 minutos obtener su batido, que no era más que leche con chocolate.	0
Supongo que debería haber sabido que este lugar apestaría, porque está dentro del Excalibur, pero no usé mi sentido común.	0
El plato de vieira también es bastante atroz por su valor.	0
2 veces - ¡Muy mal servicio al cliente!	0
Las batatas fritas eran muy buenas y sazonadas bien.	1
Hoy es la segunda vez que he estado en su almuerzo buffet y fue bastante bueno.	1
Hay tanta buena comida en Las Vegas que me siento engañado por desperdiciar una oportunidad de comer yendo a Rice and Company.	0
Venir aquí es como experimentar una relación decepcionante donde ambas partes no pueden esperar a que la otra persona pida que se separe.	0
Entró y el lugar olía a una vieja trampa de grasa y solo 2 otros allí comiendo.	0
El pavo y el rosbif eran sosos.	0
Este lugar lo tiene!	1
Los pasteles de pan que todos están entusiasmados con el sabor como un desastre azucarado adaptado al paladar de un niño de seis años.	0
Me encanta el Pho y los rollitos de primavera, qué rico que tienes que probar.	1
La pobre relación entre la masa y la carne hizo que las ofertas de pollo fueran muy insatisfactorias.	0
Todo lo que tengo que decir es que la comida era increíble!	1
¡Las tortillas son para morirse!	1
¡Todo era fresco y delicioso!	1
En resumen, esta fue una experiencia gastronómica muy decepcionante.	0
Es como una fiesta realmente sexy en tu boca, donde coqueteas escandalosamente con la persona más sexy de la fiesta.	1
Nunca antes había estado en Hard Rock Casino, ¡NUNCA PODRÁ ADELANTARLO DE NUEVO!	0
El mejor desayuno buffet!	1
¡Di adiós a tu consejo, señora!	0
Nunca iremos de nuevo.	0
Volveremos de nuevo!	1
¡La comida llegó rápidamente!	1
No era bueno.	0
En el lado positivo, su cafetería sirve muy buena comida.	1
Nuestro camarero fue fantástico y cuando descubrió que a la esposa le encanta el ajo asado y la médula ósea, ¡agregó más a nuestra comida y otra médula para llevar!	1
Lo único bueno fue nuestro camarero, fue muy servicial y mantuvo la bloddy Mary&#39;s venir.	1
El mejor buffet de la ciudad, por el precio no se puede superar.	1
ME ENCANTARON sus mejillones cocinados en esta reducción de vino, el pato estaba tierno y sus platos de papa estaban deliciosos.	1
Este es uno de los mejores buffets en los que he estado.	1
¡Así que fuimos a Tigerlilly y pasamos una tarde fantástica!	1
La comida era deliciosa, nuestro camarero fue atento y agradable y nos dieron una buena oferta!	1
El ambiente es maravilloso y hay música sonando.	1
Volveremos el próximo viaje.	1
Tan bueno !!	1
Los verdaderos amantes del sushi, seamos honestos: Yama no es tan bueno.	0
Pasaron al menos 40 minutos entre nosotros ordenando y llegó la comida, y no estaba tan ocupado.	0
Este es un restaurante tailandés realmente fantástico que definitivamente vale la pena visitar.	1
Agradable, picante y tierno.	1
Buenos precios.	1
Echale un vistazo.	1
¡Fue bastante asqueroso!	0
He tenido mejor ambiente.	0
Un poco difícil de estropear un bistec, pero lo hicieron.	0
Aunque me gustó mucho el aspecto y el sonido de este lugar, la experiencia real fue un poco decepcionante.	0
Simplemente no sé cómo este lugar logró servir la comida más blanda que he comido cuando preparan cocina india.	0
El peor servicio para arrancar, pero esa es la menor de sus preocupaciones.	0
El servicio fue bueno y la camarera fue amable.	1
Todos los chicos tenían bistecs, y nuestro hijo amante de los bistecs que ha comido bistec en los mejores y peores lugares dijo que era el mejor bistec que había comido.	1
Pensamos que tendrías que aventurarte más lejos para conseguir un buen sushi, pero este lugar realmente dio en el clavo esa noche.	1
El personal anfitrión fue, a falta de una palabra mejor, ¡PERRAS!	0
Bland ... No me gusta este lugar por varias razones y no quiero perder el tiempo en malas críticas ... Lo dejaré así ...	0
Comida fenomenal, servicio y ambiente.	1
No volvería	0
Definitivamente vale la pena aventurarse fuera de la avenida principal para el vientre de cerdo, volveremos la próxima vez que esté en Las Vegas.	1
Este lugar es demasiado caro para la comida mediocre.	0
Penne vodka excelente!	1
Tienen una buena selección de comida que incluye un sándwich de pastel de carne masivo, una crujiente envoltura de pollo, un delicioso atún derretido y algunas sabrosas hamburguesas.	1
La administración es grosera.	0
Deliciosos panecillos de Nueva York, buenas selecciones de queso crema, Lox real con alcaparras incluso.	1
Gran metro, de hecho, es tan bueno cuando vienes aquí, cada otro metro no satisfará tus expectativas.	1
Tuve un desayuno realmente sólido aquí.	1
Este es uno de los mejores bares con comida en Las Vegas.	1
Fue extremadamente grosero y realmente, hay muchos otros restaurantes en los que me encantaría cenar durante un fin de semana en Las Vegas.	0
Mi bebida nunca estaba vacía e hizo algunas sugerencias de menú realmente geniales.	1
¡No lo hagas!	0
El camarero no era servicial o amable y rara vez se registró en nosotros.	0
Mi esposo y yo almorzamos aquí y quedamos muy decepcionados con la comida y el servicio.	0
Y el curry rojo tenía tantos brotes de bambú y no era muy sabroso para mí.	0
Bonita manta de moz sobre la parte superior, pero siento que esto se hizo para cubrir la comida deficiente.	1
Los baños están limpios y el lugar en sí está bien decorado.	1
El menú siempre cambia, la calidad de la comida está bajando y el servicio es extremadamente lento.	0
El servicio fue un poco lento, teniendo en cuenta que fueron atendidos por servidores de 3 personas, por lo que la comida llegaba a un ritmo lento.	0
Le doy 2 pulgares hacia abajo	0
Vimos a nuestro camarero prestar mucha más atención a otras mesas e ignorarnos.	0
Mi prometido y yo vinimos a mitad del día y nos saludaron y nos sentaron de inmediato.	1
Este es un gran restaurante en el Mandalay Bay.	1
Esperamos cuarenta y cinco minutos en vano.	0
Crostini que vino con la ensalada estaba rancio.	0
Algunos puntos destacados: ¡Gran calidad de nigiri aquí!	1
El personal es amable y la articulación siempre está limpia.	1
Este fue un corte diferente al de la pieza el otro día, pero aún así maravilloso y tierno, así como bien aromatizado.	1
Pedí la pasta Voodoo y fue la primera vez que tuve una pasta realmente excelente desde que me quedé sin gluten hace varios años.	1
Este lugar es bueno.	1
Desafortunadamente, debemos haber llegado a la panadería el día que quedaba porque todo lo que pedimos era STALE.	0
Regresé hoy desde que se mudaron y todavía no estoy impresionado.	0
Estaba sentado de inmediato.	1
Su menú es variado ya un precio razonable.	1
¡Evítalo a toda costa!	0
El restaurante siempre está lleno pero nunca espera.	1
¡¡DELICIOSO!!	1
Este lugar es uno de los mejores lugares para comer en el área metropolitana de Phoenix.	1
Así que no vayas si buscas buena comida ...	0
Nunca me han tratado tan mal.	0
El tocino es hella salado.	1
También pedimos la ensalada de espinacas y aguacate; los ingredientes estaban tristes y el aderezo literalmente tenía cero sabor.	0
Así es como solía ser la buena comida de Las Vegas, hasta los menús entregados a las damas que no tienen precios listados.	1
Las camareras son muy amables.	1
¡Lordy, el Khao Soi es un plato que no se puede perder para los amantes del curry!	1
Todo en el menú es excelente y también nos encantó que hicieron alojamientos increíbles para nuestra hija vegetariana.	1
Tal vez los atrapé en una noche libre a juzgar por las otras críticas, pero no estoy inspirado para volver.	0
El servicio aquí deja mucho que desear.	0
El ambiente es moderno y moderno, manteniendo un toque de comodidad.	1
No es una guarida semanal, pero definitivamente es un lugar al que volver de vez en cuando.	1
Literalmente nos quedamos allí sentados durante 20 minutos sin que nadie pidiera tomar nuestro pedido.	0
La hamburguesa no tenía absolutamente ningún sabor: la carne en sí era totalmente blanda, la hamburguesa estaba demasiado cocida y no había sabor a carbón.	0
También decidí no devolverlo porque parecía que nuestra camarera estaba a punto de sufrir un ataque cardíaco.	0
Me vestí para ser tratado tan groseramente!	0
Probablemente fue suciedad.	0
Me encanta este lugar, da en el clavo cuando quiero algo saludable pero sin falta de cantidad o sabor.	1
Pedí el cóctel de limón y hielo de frambuesa, que también fue increíble.	1
La comida apestaba, lo que esperábamos pero apestaba más de lo que podríamos haber imaginado.	0
Interesante decoración.	1
Lo que realmente me gusta es la estación de crepes.	1
También nos sirvieron pan caliente y mantequilla, y papas fritas caseras con trocitos de tocino ... muy original y muy bueno.	1
¡puedes verlos preparar la deliciosa comida!)	1
Ambos rollos de huevo eran fantásticos.	1
Cuando llegó mi pedido, faltaba uno de los giroscopios.	0
Tuve una ensalada con las alas, y un poco de helado para el postre y me fui bastante satisfecho.	1
No estoy realmente seguro de cómo Joey&#39;s fue votado como el mejor perrito caliente del Valle por los lectores de Phoenix Magazine.	0
¡El mejor lugar para un sabroso plato de Pho!	1
La música en vivo los viernes suena totalmente.	0
Nunca he estado más insultado o me han faltado el respeto.	0
Personal muy amable	1
Vale la pena el viaje.	1
